event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2018-01-24,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi fighters claim to have shelled Saudi soldiers in Um Katib village, Jizan. According to the report, Ambulances were seen rushing to the area after the shelling.",0,2018-Q1
2018-01-28,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi fighters claim to have shot an killed a single Saudi soldier in the Muntazah area of Jizan.,1,2018-Q1
2018-01-31,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly fired artillery shells at Saudi soldiers in Qais mountain, Mahjer site, and beyond Faridhah site, Jizan. No info on casualties.",0,2018-Q1
2018-02-03,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Saudi soldiers went under fire in and around Hamdah village in Jizan.,0,2018-Q1
2018-02-04,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On Sunday, Yemen's War Media said that pro-Houthi snipers had shot and killed seven members of the Saudi Arabian military in counterattacks against various locations in the kingdom's Jizan border region.",7,2018-Q1
2018-02-05,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Also in Hathera site of Jizan, five Saudi soldiers were shot by snipers, and artillery targeted the area. The sources did not specify if those shot by the snipers were killed or if they survived.",0,2018-Q1
2018-02-08,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In border Saudi province of Jizan, artillery shelling targeted Saudi soldiers' gatherings and fortifications in Qatbah school, Qedhaa-Namir, Kamer village, Dafinh, Qarn, Jarah valley, Hemiah center, and in Faridhah and Haskul sites.",0,2018-Q1
2018-01-19,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,A Pro-Houthi Yemeni military sources reported that Houthi militiamen had shot dead five soldiers just in al Quwah and Hamidah of Jizan. Fatalities split between 2 events.,3,2018-Q1
2018-01-19,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled fortifications of Saudi army in Wadi Al Ma'yen in Jizan in the past 24 hours of January 19.There were no reports of human casualties or material damage.,0,2018-Q1
2018-02-11,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly fired artillery shells at Saudi soldiers in Mustahdath-Nashaw site located near As Sahhar area, Mawsim, Mataan, Kamer, Shabakah, beyond Hamedhah village and Musthadath site eastern Jahfan, causing casualties. (all in Jizan)",0,2018-Q1
2018-02-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly shelled Saudi military vehicles in Shamikh center, Jizan. No injuries were reported.",0,2018-Q1
2018-02-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have fired artillery shells at soldiers in al- Faridah and al-Moa'anaq sites in Al Khobh, al-Kirs, and bombed a Saudi military vehicle, killing its crew in Bujan site. Unknown fatalities coded as 10 at the governorate level.",10,2018-Q1
2018-02-15,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 15 February 2018, Houthi forces claimed to have fired artillery rounds at Saudi soldiers in Ramazah military camp in Jizan province. Casualties unknown.",0,2018-Q1
2018-02-17,2018,Battles,Armed clash,Military Forces of Saudi Arabia (2015-),Military Forces of Yemen (2017-) Houthi,Saudi Arabia,Jizan,"Saudi troops using advanced weaponry claim to have killed up to 30 Houthi militia members during clashes in Jizan, on the border with Yemen.",30,2018-Q1
2018-02-20,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Yemen's Arabic-language al-Masirah television network reported that two Saudi soldiers were killed in al-Hamezah and Tabat al-Khazan villages of Jizan region on Monday night. Fatalities spread across two locations.,1,2018-Q1
2018-02-20,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Yemen's Arabic-language al-Masirah television network reported that two Saudi soldiers were killed in al-Hamezah and Tabat al-Khazan villages of Jizan region on Monday night. Fatalities spread across two locations.,1,2018-Q1
2018-02-25,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,"'Several' Saudi soldiers were killed and wounded during clashes with Houthi forces on Um Riyah hill, Asir. Unknown fatalities coded as 10.",10,2018-Q1
2018-02-28,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,"Pro-Houthi forces claim to have 'bombed' the Saudi forces stationed in Alb border crossing area, as well as the nearby Qanaseen. No injuries were reported.",0,2018-Q1
2018-03-04,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jabary and Bujan sites of Jizan, pro-Houthi forces claim to have killed 'dozens' in an artillery attack.",12,2018-Q1
2018-03-05,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claim to have hit Saudi soldiers with artillery strikes in al- Mahtam site and Qazaa Mustahdath in Jizan. No info on casualties.,0,2018-Q1
2018-01-17,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled troops of Saudi forces in Ufrah in Jizan on January 17. There were no reports of deaths or injuries.,0,2018-Q1
2018-01-17,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Houthi forces reportedly shelled troops of Saudi forces in Wadi Aleeb in Najran on January 17. There were no reports of deaths or injuries.,0,2018-Q1
2018-01-26,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled Saudi forces in Qaryat Asawdah near Al Khobh and Jawbah in Jizan on the days around January 26. No deaths or injuries were reported.,0,2018-Q1
2018-01-27,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces reportedly shelled troops of Saudi forces in Al Maqran in Jizan on the days around January 27. No deaths or injuries were reported.,0,2018-Q1
2018-01-31,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Houthi forces reportedly clashed with Saudi forces and 2 Saudi military vehicles were destroyed in Jebal Aleeb in Najran on the days around January 31, leaving deaths and injuries on the Saudi side. Unknown fatalities coded as 10.",10,2018-Q1
2018-02-07,2018,Explosions/Remote violence,Air/drone strike,Military Forces of Saudi Arabia (2015-),Military Forces of Yemen (2017-) Houthi,Saudi Arabia,Jizan,It was also reported that the Saudi Apache helicopters shelled Dar Anasr in Abu Arish of Jizan on February 7. No deaths or injuries were reported.,0,2018-Q1
2018-02-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Houthi forces reportedly shelled Saudi forces in Jebal Aleeb in Najran on the days around February 7. No deaths or injuries were reported.,0,2018-Q1
2018-02-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Houthi forces reportedly shelled troops and fortifications of Saudi forces in Wadi Aleeb in Najran on February 9. No deaths or injuries were reported.,0,2018-Q1
2018-03-10,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"In Jizan, 2 Saudi soldiers were reportedly shot dead by pro-Houthi fighters in Hamidha village.",2,2018-Q1
2018-03-12,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,"Pro-Houthi forces fired artillery shells at Saudi soldiers in Thuban area of Asir, causing injuries. No fatalities were specified in the event.",0,2018-Q1
2018-03-12,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claim to have shot and killed 6 Saudi soldiers in Quwah and Hamdha villages, Jizan. Fatalities spread evenly across two locations.",3,2018-Q1
2018-03-12,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"A Saudi soldier was reportedly shot dead by a Houthi sniper in Haskul, Jizan.",1,2018-Q1
2018-03-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi fighters fired artillery shells at Saudi soldiers in Hamidah village of Ahad al Musarihah. No info on casualties.,0,2018-Q1
2018-03-17,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"A total of 4 Saudi soldiers were reportedly shot and killed by pro-Houthi fighters in the Quwah, Jadhea Namir, and Hasskol areas of Jizan. It was initially claimed the fatality count was 6, but another source later clarified that 2 had been killed in Quwah (coded as a seperat event).",4,2018-Q1
2018-03-18,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,Pro-Houthi forces claim to have fired artillery shells at Saudi soldiers in the areas of Qilal al-Shaibani and Alb border crossing area in Asir. No mention of casualties.,0,2018-Q1
2018-03-15,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,Pro-Houthi forces fired artillery at Saudi positions behind Al Musayal site and near Alb border crossing in Asir governorate. No casualties were reported.,0,2018-Q1
2018-03-15,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces fired artillery at Saudi military positions in Hamdah village in Jizan governorate. No casualties were reported.,0,2018-Q1
