year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2021,37,China,CHI,CHN,160,Russian Federation,RUS,RUS,23,16,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,163,Saudi Arabia,SAU,SAU,14,25,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,173,Spain,SPA,ESP,32,900,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,180,Slovakia,SVK,SVK,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,183,Sweden,SWE,SWE,248,30,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,184,Switzerland,SWI,CHE,2443,76,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,188,Thailand,THA,THA,181,13,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,194,Trinidad and Tobago,TRT,TTO,0,127,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,200,Ukraine,UKR,UKR,0,5,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,202,United States of America,USA,USA,68937,88722,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,3,Albania,ALB,ALB,14,0,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,8,Egypt,ARE,EGY,0,77,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,9,Argentina,ARG,ARG,0,121,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,11,Australia,AUL,AUS,1656,14788,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,12,Austria,AUS,AUT,677,108,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,17,Belgium,BEL,BEL,1068,85,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,27,Brazil,BRA,BRA,24,4621,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,33,Canada,CAN,CAN,2154,1303,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,44,Colombia,COL,COL,0,0,0,0,0,0,150,-,0
2022,37,China,CHI,CHN,45,Costa Rica,COS,CRI,0,373,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,48,Cyprus,CYP,CYP,5,13,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,49,Czechia,CZE,CZE,64,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,50,Denmark,DEN,DNK,17,14,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,54,Ecuador,ECU,ECU,12,5,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,61,Finland,FIN,FIN,175,20,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,64,France,FRA,FRA,11161,269,0,0,0,0,0,-,0
2022,37,China,CHI,CHN,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,928,2747,0,0,0,0,0,-,0
