year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2023,163,Saudi Arabia,SAU,SAU,132,Malta,MTA,MLT,5,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,138,Netherlands (Kingdom of the),NET,NLD,71,37,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,143,Norway,NOR,NOR,9,5,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,145,New Zealand,NZL,NZL,48,7,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,151,Philippines,PHI,PHL,0,8,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,177,Sudan,SUD,SDN,0,0,0,0,0,0,5,-,0
2023,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,54,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,16,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,5,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,714,1061,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,8,Egypt,ARE,EGY,5,11,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,11,Australia,AUL,AUS,86,57,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,12,Austria,AUS,AUT,12,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,17,Belgium,BEL,BEL,12,6,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,33,Canada,CAN,CAN,212,102,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,50,Denmark,DEN,DNK,80,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,54,Ecuador,ECU,ECU,5,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,64,France,FRA,FRA,63,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,683,183,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,72,Germany,GFR,DEU,216,21,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,89,Indonesia,INS,IDN,8,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,90,Ireland,IRE,IRL,32,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,92,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,94,Italy,ITA,ITA,7,5,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,96,Jordan,JOR,JOR,0,0,0,0,0,0,10,-,0
2024,163,Saudi Arabia,SAU,SAU,109,Lebanon,LEB,LBN,0,0,0,0,0,0,5,-,0
2024,163,Saudi Arabia,SAU,SAU,138,Netherlands (Kingdom of the),NET,NLD,85,39,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,143,Norway,NOR,NOR,5,7,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,145,New Zealand,NZL,NZL,49,5,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,151,Philippines,PHI,PHL,0,7,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,177,Sudan,SUD,SDN,0,0,0,0,0,0,5,-,0
2024,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,23,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,16,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,5,0,0,0,0,0,0,-,0
2024,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,723,1091,0,0,0,0,0,-,0
